adj_left adj_right conseq_pro_3 conseq_pro_4 conseq_pro_>4 num_words pro sent_id shift swap
8 3 0 0 0 12 7 33639 12 0
9 6 0 0 0 16 8 18763 16 0
6 0 0 0 0 7 6 38402 7 0
0 1 0 0 0 2 2 6074 2 0
21 7 0 0 0 29 18 19993 29 0
7 10 0 0 0 18 6 4510 18 0
3 4 0 0 0 8 4 2698 8 0
11 9 0 0 0 21 8 39301 21 0
8 6 0 0 0 15 7 27692 15 0
10 10 0 0 0 21 9 16082 22 1
13 7 0 0 0 21 9 7393 21 0
15 10 0 0 0 26 12 4537 28 2
4 4 0 0 0 9 4 36290 9 0
11 10 0 0 0 22 12 2897 22 0
5 4 0 0 0 10 5 6365 10 0
9 18 0 0 0 28 10 1203 28 0
1 3 0 0 0 5 3 36036 5 0
9 0 0 0 0 10 6 27410 10 0
9 20 0 0 0 30 14 31723 31 1
9 10 0 0 0 20 9 4490 36 16
4 7 0 0 0 12 7 22699 12 0
4 1 0 0 0 6 4 24710 6 0
3 3 0 0 0 7 3 9813 7 0
1 0 0 0 0 2 2 26110 2 0
17 15 0 0 0 33 15 4640 44 11
7 7 0 0 0 15 8 6234 15 0
8 9 0 0 0 18 10 16115 20 2
55 33 0 0 0 89 35 26195 92 3
8 5 0 0 0 14 8 16094 15 1
11 9 0 0 0 21 11 17096 21 0
3 5 0 0 0 9 4 16568 9 0
11 6 0 0 0 18 9 23719 20 2
8 1 0 0 0 10 6 6072 10 0
2 10 0 0 0 13 5 37932 13 0
18 4 0 0 0 23 11 3817 24 1
8 5 0 0 0 14 7 18839 14 0
12 5 0 0 0 18 9 21423 18 0
12 10 0 0 0 23 10 3725 23 0
27 3 0 0 0 31 17 13930 31 0
2 5 0 0 0 8 2 16782 8 0
2 2 0 0 0 5 3 37682 5 0
2 10 0 0 0 13 6 37340 13 0
12 6 0 0 0 19 11 8293 26 7
30 14 0 0 0 45 21 11239 45 0
11 4 0 0 0 16 9 26607 16 0
5 4 0 0 0 10 4 16614 10 0
22 18 0 0 0 41 19 7686 41 0
4 3 0 0 0 8 4 21059 8 0
2 0 0 0 0 3 2 11232 3 0
15 15 0 0 0 31 15 35326 44 13
2 1 0 0 0 4 3 31209 4 0
7 7 0 0 0 15 8 11895 15 0
0 0 0 0 0 1 1 19865 1 0
12 5 0 0 0 18 9 16224 19 1
15 8 0 0 0 24 10 16969 24 0
9 2 0 0 0 12 7 28192 12 0
13 7 0 0 0 21 11 14505 21 0
10 5 0 0 0 16 7 27691 16 0
1 0 0 0 0 2 1 23857 2 0
1 2 0 0 0 4 3 31915 4 0
1 1 0 0 0 3 2 15576 3 0
6 0 0 0 0 7 4 4037 7 0
5 1 0 0 0 7 5 21619 7 0
14 10 0 0 0 25 13 19028 29 4
3 0 0 0 0 4 2 10413 4 0
14 7 0 0 0 22 9 38721 22 0
10 9 0 0 0 20 10 35103 20 0
13 4 0 0 0 18 12 20539 18 0
21 12 0 0 0 34 14 28140 53 19
3 3 0 0 0 7 5 33244 7 0
4 6 0 0 0 11 6 40376 11 0
22 7 0 0 0 30 18 21281 39 9
21 14 0 0 0 36 18 22178 38 2
4 0 0 0 0 5 3 19200 5 0
5 5 0 0 0 11 5 6423 11 0
7 1 0 0 0 9 5 2404 9 0
2 4 0 0 0 7 5 35039 8 1
11 21 0 0 0 33 13 36580 33 0
8 10 0 0 0 19 8 40128 19 0
8 6 0 0 0 15 6 19468 15 0
14 3 0 0 0 18 8 1546 18 0
11 12 0 0 0 24 12 30146 26 2
9 6 0 0 0 16 7 22954 25 9
8 1 0 0 0 10 5 38324 10 0
20 9 0 0 0 30 14 10296 33 3
6 3 0 0 0 10 6 33620 14 4
2 9 0 0 0 12 4 36840 12 0
6 4 0 0 0 11 6 15295 11 0
8 5 0 0 0 14 7 31802 18 4
8 3 0 0 0 12 6 11807 12 0
4 2 0 0 0 7 4 39565 7 0
10 5 0 0 0 16 7 10668 16 0
14 14 0 0 0 29 18 39670 29 0
7 0 0 0 0 8 3 18919 8 0
4 10 0 0 0 15 5 4116 15 0
15 8 0 0 0 24 12 1501 26 2
6 3 0 0 0 10 4 4201 10 0
11 6 0 0 0 18 12 17696 18 0
24 9 0 0 0 34 18 6595 39 5
4 8 0 0 0 13 6 18243 13 0
11 9 0 0 0 21 12 34868 21 0
3 0 0 0 0 4 2 34913 4 0
3 7 0 0 0 11 6 34395 11 0
5 0 0 0 0 6 4 29588 6 0
11 13 0 0 0 25 13 32619 29 4
4 5 0 0 0 10 7 29049 10 0
6 1 0 0 0 8 5 5112 8 0
10 11 0 0 0 22 9 14905 22 0
7 9 0 0 0 17 9 35700 17 0
16 8 0 0 0 25 11 15942 31 6
5 5 0 0 0 11 7 21225 11 0
7 3 0 0 0 11 6 36831 11 0
6 4 0 0 0 11 4 30371 11 0
16 8 0 0 0 25 14 18311 25 0
19 2 0 0 0 22 10 7341 22 0
12 7 0 0 0 20 10 24387 21 1
5 2 0 0 0 8 5 18482 10 2
3 2 0 0 0 6 5 39541 6 0
16 4 0 0 0 21 10 35261 27 6
4 7 0 0 0 12 6 11329 12 0
6 6 0 0 0 13 7 21919 14 1
11 4 0 0 0 16 5 32794 16 0
9 16 0 0 0 26 11 15684 26 0
10 6 0 0 0 17 7 3686 17 0
37 16 0 0 0 54 22 7436 58 4
12 8 0 0 0 21 9 3776 21 0
3 3 0 0 0 7 5 17037 8 1
5 10 0 0 0 16 9 38681 16 0
10 4 0 0 0 15 6 19436 15 0
6 6 0 0 0 13 6 33252 13 0
8 2 0 0 0 11 5 28828 11 0
4 4 0 0 0 9 5 4999 9 0
6 1 0 0 0 8 3 23124 8 0
6 6 0 0 0 13 6 10659 13 0
11 11 0 0 0 23 9 30008 23 0
16 18 0 0 0 35 14 18356 35 0
23 19 0 0 0 43 20 17492 49 6
3 2 0 0 0 6 3 16203 6 0
1 3 0 0 0 5 4 16554 5 0
15 5 0 0 0 21 11 8698 21 0
18 12 0 0 0 31 13 36225 34 3
10 3 0 0 0 14 5 11686 15 1
5 8 0 0 0 14 6 12219 14 0
5 4 0 0 0 10 4 6854 10 0
10 13 0 0 0 24 11 14740 32 8
0 5 0 0 0 6 3 9641 6 0
0 2 0 0 0 3 3 24583 3 0
11 9 0 0 0 21 10 35146 21 0
7 7 0 0 0 15 8 11605 15 0
5 0 0 0 0 6 6 27883 6 0
9 12 0 0 0 22 12 28085 22 0
0 2 0 0 0 3 4 29907 3 0
18 13 0 0 0 32 15 1497 32 0
15 10 0 0 0 26 11 37785 26 0
2 2 0 0 0 5 3 33764 5 0
10 13 0 0 0 24 12 39394 24 0
6 0 0 0 0 7 4 29837 7 0
5 7 0 0 0 13 7 29075 13 0
5 10 0 0 0 16 6 29270 16 0
13 16 0 0 0 30 12 8658 30 0
3 6 0 0 0 10 5 2217 10 0
9 12 0 0 0 22 11 1754 22 0
3 0 0 0 0 4 3 19605 4 0
12 6 0 0 0 19 8 30181 19 0
3 6 0 0 0 10 4 37536 10 0
1 0 0 0 0 2 2 34876 2 0
3 6 0 0 0 10 4 599 10 0
1 0 0 0 0 2 2 5293 2 0
8 5 0 0 0 14 8 33084 14 0
5 6 0 0 0 12 5 5247 12 0
19 12 0 0 0 32 14 33079 54 22
13 8 0 0 0 22 11 36469 23 1
4 8 0 0 0 13 7 39823 13 0
8 7 0 0 0 16 7 6996 16 0
5 7 0 0 0 13 5 7946 13 0
2 8 0 0 0 11 5 23213 11 0
0 0 0 0 0 1 1 15223 1 0
20 9 0 0 0 30 11 26998 30 0
14 9 0 0 0 24 12 36491 24 0
17 6 0 0 0 24 14 2542 24 0
12 0 0 0 0 13 6 32033 13 0
15 5 0 0 0 21 9 27752 22 1
14 4 0 0 0 19 9 12538 21 2
2 3 0 0 0 6 5 10175 6 0
7 15 0 0 0 23 11 15429 24 1
12 2 0 0 0 15 11 3699 15 0
53 13 0 0 0 67 29 26305 67 0
6 3 0 0 0 10 4 14682 10 0
6 10 0 0 0 17 8 18228 17 0
13 10 0 0 0 24 11 28021 24 0
4 3 0 0 0 8 5 20955 8 0
5 7 0 0 0 13 6 15778 17 4
20 13 0 0 0 34 16 5613 46 12
14 11 0 0 0 26 13 27868 26 0
7 3 0 0 0 11 5 36708 11 0
6 1 0 0 0 8 4 6691 8 0
10 7 0 0 0 18 9 18731 23 5
7 12 0 0 0 20 8 38538 20 0
17 3 0 0 0 21 14 29580 21 0
11 5 0 0 0 17 9 9496 17 0
19 7 0 0 0 27 13 26307 27 0
15 4 0 0 0 20 10 9299 20 0
0 0 0 0 0 1 1 33642 1 0
16 1 0 0 0 18 9 9294 18 0
10 20 0 0 0 31 13 12963 31 0
4 7 0 0 0 12 5 18771 12 0
4 8 0 0 0 13 5 22728 13 0
13 9 0 0 0 23 8 32109 23 0
6 4 0 0 0 11 6 6051 11 0
2 0 0 0 0 3 2 6762 3 0
9 3 0 0 0 13 8 5283 13 0
4 2 0 0 0 7 3 9156 7 0
2 10 0 0 0 13 4 18715 13 0
0 0 0 0 0 1 1 29374 1 0
3 2 0 0 0 6 3 5007 6 0
8 3 0 0 0 12 5 16589 12 0
8 2 0 0 0 11 6 25990 11 0
13 7 0 0 0 21 10 16769 27 6
26 22 0 0 0 49 18 17349 55 6
26 16 0 0 0 43 22 28491 46 3
4 8 0 0 0 13 7 13455 19 6
8 6 0 0 0 15 8 12235 25 10
14 21 0 0 0 36 17 19389 45 9
11 13 0 0 0 25 12 1909 25 0
0 5 0 0 0 6 3 40330 6 0
3 5 0 0 0 9 5 15770 9 0
17 1 0 0 0 19 11 20209 19 0
8 4 0 0 0 13 7 8042 14 1
8 11 0 0 0 20 8 25276 20 0
13 11 0 0 0 25 17 25040 25 0
7 3 0 0 0 11 6 13214 12 1
7 9 0 0 0 17 6 18398 17 0
7 1 0 0 0 9 5 4270 9 0
18 21 0 0 0 40 19 5517 40 0
14 11 0 0 0 26 14 36480 32 6
5 3 0 0 0 9 5 3980 13 4
3 10 0 0 0 14 5 8129 14 0
7 6 0 0 0 14 8 21192 14 0
0 2 0 0 0 3 3 13710 3 0
11 12 0 0 0 24 11 8221 39 15
16 14 0 0 0 31 15 30134 36 5
2 5 0 0 0 8 3 33793 8 0
3 4 0 0 0 8 4 28856 8 0
4 1 0 0 0 6 3 24970 6 0
36 22 0 0 0 59 31 28430 71 12
7 3 0 0 0 11 4 12348 11 0
6 22 0 0 0 29 12 31749 29 0
12 2 0 0 0 15 7 34949 15 0
2 5 0 0 0 8 2 5137 8 0
18 12 0 0 0 31 17 12349 31 0
5 5 0 0 0 11 5 8545 11 0
7 4 0 0 0 12 7 25011 12 0
0 2 0 0 0 3 4 35187 3 0
0 0 0 0 0 1 1 12627 1 0
11 6 0 0 0 18 11 1249 18 0
7 6 0 0 0 14 7 1968 18 4
11 12 0 0 0 24 13 40100 28 4
15 5 0 0 0 21 10 30498 21 0
6 10 0 0 0 17 9 17146 17 0
0 0 0 0 0 1 1 6433 1 0
6 2 0 0 0 9 4 34487 9 0
16 6 0 0 0 23 12 22245 24 1
7 3 0 0 0 11 5 38230 11 0
13 9 0 0 0 23 10 10134 23 0
11 12 0 0 0 24 13 3581 30 6
4 0 0 0 0 5 1 3515 5 0
21 8 0 0 0 30 12 32260 30 0
15 12 0 0 0 28 13 17211 40 12
33 22 0 0 0 56 22 19730 62 6
5 4 0 0 0 10 6 36465 10 0
7 3 0 0 0 11 5 30508 11 0
0 1 0 0 0 2 2 33687 2 0
8 6 0 0 0 15 10 30378 15 0
10 18 0 0 0 29 14 21780 29 0
10 3 0 0 0 14 9 27344 20 6
0 0 0 0 0 1 1 37558 1 0
4 2 0 0 0 7 4 12854 7 0
33 11 0 0 0 45 20 36986 45 0
10 9 0 0 0 20 10 6738 20 0
45 7 0 0 0 53 20 38150 53 0
12 10 0 0 0 23 9 26806 31 8
11 15 0 0 0 27 13 3372 27 0
9 10 0 0 0 20 9 33077 27 7
7 7 0 0 0 15 6 18888 15 0
16 4 0 0 0 21 8 31505 21 0
12 5 0 0 0 18 9 23121 26 8
18 23 0 0 0 42 17 38927 45 3
14 16 0 0 0 31 14 39834 31 0
19 8 0 0 0 28 13 5499 28 0
1 4 0 0 0 6 3 20656 6 0
6 13 0 0 0 20 11 3592 25 5
17 20 0 0 0 38 17 8459 50 12
20 13 0 0 0 34 15 4343 34 0
1 5 0 0 0 7 2 12494 7 0
2 6 0 0 0 9 3 35975 9 0
19 8 0 0 0 28 13 6771 33 5
0 0 0 0 0 1 1 25706 1 0
3 5 0 0 0 9 4 34042 9 0
1 2 0 0 0 4 3 13003 4 0
5 0 0 0 0 6 5 20222 6 0
10 6 0 0 0 17 9 22867 18 1
9 2 0 0 0 12 7 23961 12 0
11 12 0 0 0 24 10 28553 24 0
8 13 0 0 0 22 11 20631 22 0
10 9 0 0 0 20 9 36339 20 0
3 5 0 0 0 9 4 8049 9 0
7 7 0 0 0 15 7 23769 15 0
8 2 0 0 0 11 7 36018 17 6
7 14 0 0 0 22 11 5717 22 0
10 4 0 0 0 15 6 18294 15 0
18 11 0 0 0 30 15 23906 32 2
8 7 0 0 0 16 7 18271 16 0
4 3 0 0 0 8 4 7057 8 0
8 5 0 0 0 14 6 22574 21 7
7 3 0 0 0 11 5 8560 16 5
22 14 0 0 0 37 20 33397 39 2
2 2 0 0 0 5 3 32708 5 0
12 3 0 0 0 16 8 2599 16 0
13 12 0 0 0 26 14 35757 26 0
6 6 0 0 0 13 6 31073 13 0
5 8 0 0 0 14 7 21418 14 0
10 16 0 0 0 27 15 24842 27 0
0 0 0 0 0 1 1 4813 1 0
11 10 0 0 0 22 9 22882 22 0
20 3 0 0 0 24 13 18972 24 0
14 8 0 0 0 23 9 18432 23 0
2 3 0 0 0 6 4 6604 6 0
30 22 0 0 0 53 28 12040 90 37
14 13 0 0 0 28 13 25427 28 0
11 8 0 0 0 20 9 10559 22 2
5 5 0 0 0 11 6 9702 14 3
4 2 0 0 0 7 3 2120 7 0
7 10 0 0 0 18 9 20803 26 8
4 0 0 0 0 5 3 13375 5 0
21 13 0 0 0 35 17 38032 35 0
8 6 0 0 0 15 6 32840 15 0
30 8 0 0 0 39 20 30149 45 6
5 6 0 0 0 12 6 19005 12 0
8 6 0 0 0 15 8 30668 24 9
8 5 0 0 0 14 7 16213 19 5
13 6 0 0 0 20 11 32639 20 0
15 5 0 0 0 21 9 30803 21 0
11 12 0 0 0 24 12 16241 30 6
5 0 0 0 0 6 3 5983 6 0
27 9 0 0 0 37 16 30816 37 0
0 3 0 0 0 4 4 4466 4 0
12 11 0 0 0 24 12 17791 24 0
6 1 0 0 0 8 5 35645 8 0
7 2 0 0 0 10 4 25748 10 0
5 0 0 0 0 6 3 39490 6 0
14 6 0 0 0 21 11 353 23 2
10 12 0 0 0 23 10 6468 25 2
14 8 0 0 0 23 11 26813 23 0
17 0 0 0 0 18 11 16400 18 0
9 9 0 0 0 19 9 1897 19 0
7 5 0 0 0 13 5 14988 13 0
6 3 0 0 0 10 5 18989 10 0
19 5 0 0 0 25 10 21488 25 0
23 13 0 0 0 37 17 39228 37 0
8 11 0 0 0 20 9 38739 20 0
11 14 0 0 0 26 9 32068 26 0
4 6 0 0 0 11 6 1445 11 0
12 2 0 0 0 15 6 25397 16 1
12 10 0 0 0 23 11 8570 23 0
7 15 0 0 0 23 11 19571 23 0
5 1 0 0 0 7 4 35349 7 0
1 1 0 0 0 3 2 23903 3 0
4 10 0 0 0 15 8 20794 15 0
21 23 0 0 0 45 20 9887 63 18
2 5 0 0 0 8 2 12765 8 0
3 3 0 0 0 7 3 10051 7 0
11 6 0 0 0 18 8 9601 18 0
3 4 0 0 0 8 5 6447 8 0
3 5 0 0 0 9 4 30190 9 0
7 5 0 0 0 13 7 5589 13 0
26 20 0 0 0 47 18 28691 63 16
17 15 0 0 0 33 15 3764 33 0
16 7 0 0 0 24 10 7156 25 1
14 10 0 0 0 25 12 6388 25 0
11 3 0 0 0 15 6 34151 15 0
0 0 0 0 0 1 1 32835 1 0
21 19 0 0 0 41 18 30583 60 19
3 3 0 0 0 7 4 3647 7 0
24 8 0 0 0 33 18 29724 36 3
3 3 0 0 0 7 4 30688 7 0
0 2 0 0 0 3 3 26303 3 0
16 5 0 0 0 22 11 1272 23 1
7 11 0 0 0 19 10 34542 19 0
5 1 0 0 0 7 5 39609 7 0
11 3 0 0 0 15 7 22606 15 0
7 0 0 0 0 8 5 35564 8 0
0 1 0 0 0 2 2 12132 2 0
3 1 0 0 0 5 3 25642 5 0
3 4 0 0 0 8 6 11426 8 0
13 3 0 0 0 17 9 8695 17 0
5 1 0 0 0 7 3 23203 7 0
7 5 0 0 0 13 6 16314 15 2
15 5 0 0 0 21 9 32121 21 0
6 4 0 0 0 11 6 19161 13 2
14 4 0 0 0 19 11 39356 19 0
19 9 0 0 0 29 13 24955 29 0
5 6 0 0 0 12 7 33420 12 0
28 15 0 0 0 44 16 19386 44 0
17 8 0 0 0 26 11 2201 26 0
16 20 0 0 0 37 16 23503 37 0
4 0 0 0 0 5 1 7205 5 0
21 11 0 0 0 33 17 33857 33 0
11 10 0 0 0 22 12 25852 22 0
16 14 0 0 0 31 15 34965 37 6
9 11 0 0 0 21 11 25196 22 1
8 8 0 0 0 17 8 32651 17 0
18 12 0 0 0 31 12 18586 31 0
12 11 0 0 0 24 13 2068 24 0
31 19 0 0 0 51 24 4258 54 3
7 4 0 0 0 12 5 17751 18 6
8 6 0 0 0 15 6 35293 15 0
10 7 0 0 0 18 10 3071 18 0
15 5 0 0 0 21 10 19297 21 0
7 8 0 0 0 16 8 24669 16 0
6 1 0 0 0 8 6 22172 8 0
11 3 0 0 0 15 9 10273 17 2
24 12 0 0 0 37 17 31689 50 13
0 0 0 0 0 1 1 20442 1 0
3 5 0 0 0 9 5 18802 13 4
8 4 0 0 0 13 6 2158 14 1
7 4 0 0 0 12 5 18656 12 0
14 7 0 0 0 22 9 6287 23 1
6 10 0 0 0 17 9 782 17 0
13 12 0 0 0 26 15 25168 31 5
0 2 0 0 0 3 3 22864 3 0
17 11 0 0 0 29 12 4925 30 1
2 1 0 0 0 4 3 28640 4 0
10 10 0 0 0 21 8 9167 21 0
4 5 0 0 0 10 6 30469 10 0
15 6 0 0 0 22 12 6404 22 0
0 5 0 0 0 6 3 26730 6 0
5 2 0 0 0 8 4 38323 8 0
14 7 0 0 0 22 10 7110 22 0
12 0 0 0 0 13 6 390 13 0
1 3 0 0 0 5 2 1718 5 0
7 5 0 0 0 13 8 39603 13 0
10 6 0 0 0 17 9 9205 17 0
7 8 0 0 0 16 7 20552 20 4
7 4 0 0 0 12 6 29806 12 0
1 3 0 0 0 5 3 21747 5 0
4 5 0 0 0 10 5 28637 10 0
12 8 0 0 0 21 10 11152 23 2
7 5 0 0 0 13 9 26347 13 0
10 12 0 0 0 23 10 39876 23 0
21 15 0 0 0 37 19 21393 42 5
5 1 0 0 0 7 3 10430 7 0
22 16 0 0 0 39 16 17439 39 0
12 6 0 0 0 19 11 35139 19 0
12 12 0 0 0 25 12 37978 32 7
7 2 0 0 0 10 5 3122 10 0
5 3 0 0 0 9 5 14588 9 0
13 15 0 0 0 29 12 28161 29 0
2 0 0 0 0 3 2 12072 3 0
14 18 0 0 0 33 12 26072 35 2
3 2 0 0 0 6 3 30191 6 0
1 0 0 0 0 2 2 17907 2 0
9 13 0 0 0 23 11 15856 28 5
11 7 0 0 0 19 11 22236 19 0
23 29 0 0 0 53 23 36997 53 0
4 3 0 0 0 8 5 36126 12 4
5 5 0 0 0 11 6 35531 11 0
9 2 0 0 0 12 5 16527 12 0
18 5 0 0 0 24 9 2813 25 1
6 3 0 0 0 10 4 2472 14 4
7 5 0 0 0 13 5 5729 13 0
21 4 0 0 0 26 14 36015 26 0
29 9 0 0 0 39 15 25693 44 5
8 4 0 0 0 13 6 20495 13 0
18 8 0 0 0 27 15 38133 32 5
16 18 0 0 0 35 16 32161 41 6
12 13 0 0 0 26 12 27898 26 0
12 13 0 0 0 26 12 14584 26 0
2 0 0 0 0 3 3 20755 3 0
2 5 0 0 0 8 2 12680 8 0
11 5 0 0 0 17 7 35365 17 0
9 3 0 0 0 13 7 32416 13 0
31 26 0 0 0 58 32 39276 71 13
5 5 0 0 0 11 4 39381 11 0
14 13 0 0 0 28 12 619 28 0
11 6 0 0 0 18 9 4168 19 1
20 16 0 0 0 37 15 36240 46 9
12 15 0 0 0 28 13 24331 34 6
0 0 0 0 0 1 1 36639 1 0
5 1 0 0 0 7 4 6574 8 1
0 0 0 0 0 1 1 14909 1 0
14 11 0 0 0 26 11 28843 34 8
10 10 0 0 0 21 10 768 25 4
11 20 0 0 0 32 16 21642 35 3
14 13 0 0 0 28 14 16162 30 2
1 1 0 0 0 3 2 30449 3 0
7 5 0 0 0 13 7 16904 13 0
9 4 0 0 0 14 7 12011 15 1
10 5 0 0 0 16 8 21746 16 0
7 7 0 0 0 15 7 4371 15 0
17 10 0 0 0 28 15 36311 29 1
26 25 0 0 0 52 25 21337 52 0
15 9 0 0 0 25 11 28186 26 1
0 1 0 0 0 2 2 19687 2 0
15 13 0 0 0 29 11 20608 30 1
3 0 0 0 0 4 2 1370 4 0
13 5 0 0 0 19 11 9998 19 0
3 9 0 0 0 13 6 6218 13 0
17 11 0 0 0 29 17 32539 34 5
2 0 0 0 0 3 3 6449 3 0
15 4 0 0 0 20 10 5241 20 0
6 3 0 0 0 10 5 20103 10 0
12 9 0 0 0 22 11 25932 22 0
20 18 0 0 0 39 17 13761 48 9
0 0 0 0 0 1 1 10979 1 0
23 28 0 0 0 52 22 1619 53 1
10 10 0 0 0 21 13 27037 21 0
27 6 0 0 0 34 15 14512 41 7
16 13 0 0 0 30 12 24121 30 0
8 13 0 0 0 22 10 3398 22 0
26 13 0 0 0 40 20 14102 40 0
4 0 0 0 0 5 3 11378 5 0
22 6 0 0 0 29 14 25745 29 0
3 4 0 0 0 8 4 36650 8 0
0 0 0 0 0 1 1 16543 1 0
15 5 0 0 0 21 9 17547 21 0
2 0 0 0 0 3 2 20557 3 0
7 5 0 0 0 13 6 5416 13 0
18 12 0 0 0 31 13 31198 31 0
1 3 0 0 0 5 3 37912 5 0
0 2 0 0 0 3 3 27885 3 0
9 1 0 0 0 11 6 20861 11 0
10 13 0 0 0 24 11 23994 28 4
13 4 0 0 0 18 10 15401 18 0
3 8 0 0 0 12 6 6191 14 2
6 19 0 0 0 26 11 39411 29 3
30 15 0 0 0 46 23 10432 77 31
12 16 0 0 0 29 14 34440 29 0
7 8 0 0 0 16 8 2091 16 0
5 3 0 0 0 9 4 31067 9 0
3 6 0 0 0 10 4 9396 10 0
17 8 0 0 0 26 11 18821 26 0
7 6 0 0 0 14 7 29890 14 0
6 3 0 0 0 10 4 11362 10 0
16 12 0 0 0 29 14 2323 30 1
4 8 0 0 0 13 5 8552 13 0
15 12 0 0 0 28 15 19302 28 0
10 12 0 0 0 23 10 16482 23 0
9 7 0 0 0 17 10 7390 17 0
4 3 0 0 0 8 6 13547 9 1
6 0 0 0 0 7 4 25497 7 0
0 0 0 0 0 1 1 8829 1 0
26 28 0 0 0 55 27 28237 59 4
12 8 0 0 0 21 9 39493 21 0
16 8 0 0 0 25 12 18762 25 0
1 2 0 0 0 4 3 4375 4 0
17 8 0 0 0 26 14 27169 26 0
2 1 0 0 0 4 3 6194 4 0
7 13 0 0 0 21 8 4794 21 0
12 14 0 0 0 27 14 14934 33 6
9 1 0 0 0 11 4 37724 11 0
5 3 0 0 0 9 5 21221 9 0
4 2 0 0 0 7 4 7978 10 3
26 13 0 0 0 40 18 17733 41 1
8 7 0 0 0 16 8 31172 16 0
0 0 0 0 0 1 1 3478 1 0
0 0 0 0 0 1 1 34125 1 0
16 8 0 0 0 25 11 33846 38 13
8 4 0 0 0 13 6 38529 13 0
18 18 0 0 0 37 19 23518 39 2
16 5 0 0 0 22 10 18908 22 0
16 13 0 0 0 30 11 21688 31 1
24 22 0 0 0 47 21 3417 47 0
9 5 0 0 0 15 6 35936 16 1
12 9 0 0 0 22 10 30979 22 0
3 3 0 0 0 7 5 756 7 0
5 3 0 0 0 9 6 23322 11 2
16 11 0 0 0 28 10 13934 28 0
5 6 0 0 0 12 6 10929 12 0
25 28 0 0 0 54 22 17651 59 5
2 2 0 0 0 5 3 27197 5 0
27 16 0 0 0 44 20 31942 52 8
5 8 0 0 0 14 6 7257 14 0
0 2 0 0 0 3 3 15272 3 0
7 2 0 0 0 10 5 20822 10 0
1 4 0 0 0 6 3 17850 6 0
8 4 0 0 0 13 5 32407 13 0
3 0 0 0 0 4 2 40222 4 0
6 6 0 0 0 13 7 36056 13 0
7 7 0 0 0 15 8 11393 25 10
10 3 0 0 0 14 5 21318 14 0
22 11 0 0 0 34 18 36620 35 1
5 5 0 0 0 11 5 23722 17 6
4 10 0 0 0 15 8 32616 15 0
6 3 0 0 0 10 7 16578 10 0
12 5 0 0 0 18 8 17058 30 12
14 6 0 0 0 21 11 4273 21 0
6 14 0 0 0 21 8 3181 21 0
4 7 0 0 0 12 5 24837 12 0
8 10 0 0 0 19 9 39485 19 0
11 4 0 0 0 16 9 24796 16 0
6 7 0 0 0 14 8 31468 14 0
0 2 0 0 0 3 3 4637 3 0
24 14 0 0 0 39 17 14208 39 0
17 1 0 0 0 19 8 14925 19 0
27 10 0 0 0 38 20 18570 39 1
5 5 0 0 0 11 6 6124 11 0
17 2 0 0 0 20 12 34759 20 0
6 14 0 0 0 21 10 24705 23 2
7 8 0 0 0 16 9 885 19 3
20 12 0 0 0 33 14 16996 44 11
13 5 0 0 0 19 10 22604 19 0
11 15 0 0 0 27 14 1209 35 8
4 1 0 0 0 6 4 14746 6 0
4 5 0 0 0 10 7 31398 12 2
14 7 0 0 0 22 9 12094 22 0
14 11 0 0 0 26 13 15756 32 6
18 3 0 0 0 22 10 38777 22 0
0 4 0 0 0 5 1 9948 5 0
13 7 0 0 0 21 12 4651 27 6
10 8 0 0 0 19 9 30604 19 0
1 1 0 0 0 3 2 3020 3 0
4 0 0 0 0 5 3 13763 5 0
9 7 0 0 0 17 8 2711 25 8
3 3 0 0 0 7 3 16187 7 0
28 8 0 0 0 37 15 23546 37 0
16 12 0 0 0 29 15 36049 29 0
14 1 0 0 0 16 7 7570 16 0
12 20 0 0 0 33 13 8754 33 0
0 0 0 0 0 1 1 405 1 0
14 14 0 0 0 29 12 36916 29 0
14 10 0 0 0 25 12 7867 26 1
16 10 0 0 0 27 11 12010 27 0
10 5 0 0 0 16 8 4073 17 1
22 8 0 0 0 31 14 11099 31 0
8 9 0 0 0 18 9 28690 24 6
12 7 0 0 0 20 11 3932 20 0
5 7 0 0 0 13 8 13554 13 0
12 5 0 0 0 18 9 39153 18 0
10 6 0 0 0 17 5 15322 22 5
10 6 0 0 0 17 9 16292 17 0
1 1 0 0 0 3 2 12609 3 0
17 11 0 0 0 29 17 22472 29 0
6 13 0 0 0 20 11 12271 31 11
10 4 0 0 0 15 8 9081 16 1
2 3 0 0 0 6 5 21028 6 0
12 10 0 0 0 23 11 13174 23 0
10 4 0 0 0 15 11 18939 15 0
8 6 0 0 0 15 6 11247 15 0
7 11 0 0 0 19 9 9591 19 0
0 0 0 0 0 1 1 37974 1 0
0 1 0 0 0 2 2 30053 2 0
10 11 0 0 0 22 13 37055 25 3
0 0 0 0 0 1 1 38067 1 0
17 7 0 0 0 25 10 7662 31 6
6 11 0 0 0 18 8 11745 18 0
9 14 0 0 0 24 13 5362 24 0
4 4 0 0 0 9 5 14242 9 0
3 6 0 0 0 10 5 40259 10 0
8 2 0 0 0 11 6 38779 11 0
12 18 0 0 0 31 13 7828 31 0
6 7 0 0 0 14 6 23432 14 0
7 1 0 0 0 9 6 29836 9 0
1 2 0 0 0 4 2 33271 4 0
5 2 0 0 0 8 3 9184 10 2
